932,2014-04-04 10:05:26,mobile
47,2014-04-04 10:08:46,web
256,2014-04-04 10:09:47,web
924,2014-04-04 10:18:59,mobile
417,2014-04-04 10:19:36,mobile
650,2014-04-04 10:26:20,web
30,2014-04-04 10:29:47,mobile
951,2014-04-04 10:30:22,web
12,2014-04-04 10:31:38,mobile
2,2014-04-04 10:49:46,web
736,2014-04-04 10:49:51,web
864,2014-04-04 10:50:11,mobile
700,2014-04-04 10:50:56,mobile
82,2014-04-04 10:51:41,web
879,2014-04-04 10:57:38,mobile
264,2014-04-04 10:57:48,web
943,2014-04-04 11:02:35,web
621,2014-04-04 11:29:39,mobile
240,2014-04-04 11:34:30,mobile
114,2014-04-04 11:43:51,mobile
442,2014-04-04 11:45:39,mobile
154,2014-04-04 11:45:44,web
215,2014-04-04 11:49:35,mobile
334,2014-04-04 11:52:10,mobile
924,2014-04-04 12:00:50,mobile
621,2014-04-04 12:04:42,mobile
573,2014-04-04 12:12:39,web
830,2014-04-04 12:23:41,mobile
254,2014-04-04 12:29:28,mobile
328,2014-04-04 12:45:16,mobile
533,2014-04-04 12:45:31,mobile
954,2014-04-04 12:46:33,mobile
933,2014-04-04 12:49:44,mobile
560,2014-04-04 12:54:34,web
78,2014-04-04 12:55:25,mobile
842,2014-04-04 13:00:52,mobile
335,2014-04-04 13:08:37,web
867,2014-04-04 13:10:32,mobile
333,2014-04-04 13:16:48,mobile
226,2014-04-04 13:24:11,mobile
407,2014-04-04 13:24:37,mobile
909,2014-04-04 13:28:56,mobile
17,2014-04-04 13:31:20,mobile
356,2014-04-04 13:31:59,mobile
173,2014-04-04 13:42:21,mobile
114,2014-04-04 13:53:31,mobile
495,2014-04-04 14:02:36,mobile
313,2014-04-04 14:02:52,mobile
507,2014-04-04 14:08:28,mobile
546,2014-04-04 14:10:58,mobile
893,2014-04-04 14:11:07,mobile
767,2014-04-04 14:19:29,web
351,2014-04-04 14:28:01,mobile
745,2014-04-04 14:37:50,web
411,2014-04-04 14:44:59,web
421,2014-04-04 14:46:42,mobile
333,2014-04-04 14:49:20,mobile
294,2014-04-04 14:55:30,web
876,2014-04-04 15:10:24,web
360,2014-04-04 15:20:08,mobile
799,2014-04-04 15:20:08,web
200,2014-04-04 15:24:35,mobile
101,2014-04-04 15:41:02,web
706,2014-04-04 15:41:07,mobile
240,2014-04-04 15:51:07,mobile
27,2014-04-04 15:54:40,mobile
296,2014-04-04 15:57:23,mobile
128,2014-04-04 15:58:14,web
971,2014-04-04 16:00:18,web
185,2014-04-04 16:00:52,web
601,2014-04-04 16:06:58,mobile
573,2014-04-04 16:22:50,mobile
668,2014-04-04 16:32:18,mobile
361,2014-04-04 16:35:51,mobile
815,2014-04-04 16:41:04,mobile
474,2014-04-04 16:45:11,mobile
427,2014-04-04 16:58:50,mobile
220,2014-04-04 16:59:17,mobile
155,2014-04-04 17:06:00,mobile
665,2014-04-04 17:07:03,web
437,2014-04-04 17:08:09,mobile
928,2014-04-04 17:08:24,mobile
913,2014-04-04 17:12:02,mobile
272,2014-04-04 17:15:24,web
849,2014-04-04 17:18:31,mobile
936,2014-04-04 17:23:11,mobile
596,2014-04-04 17:24:30,mobile
690,2014-04-04 17:28:55,web
325,2014-04-04 17:37:53,mobile
936,2014-04-04 17:43:59,mobile
653,2014-04-04 17:54:05,web
847,2014-04-04 17:55:13,mobile
135,2014-04-04 18:02:32,web
506,2014-04-04 18:02:53,mobile
249,2014-04-04 18:02:55,mobile
94,2014-04-04 18:03:15,web
994,2014-04-04 18:07:20,mobile
163,2014-04-04 18:07:58,web
284,2014-04-04 18:09:31,web
667,2014-04-04 18:16:25,web
182,2014-04-04 18:24:21,mobile
799,2014-04-04 18:25:29,mobile
72,2014-04-04 18:26:16,mobile
779,2014-04-04 18:26:24,web
930,2014-04-04 18:45:48,mobile
963,2014-04-04 18:49:40,mobile
122,2014-04-04 18:58:15,mobile
540,2014-04-04 18:59:19,web
306,2014-04-04 18:59:47,mobile
519,2014-04-04 19:04:26,mobile
558,2014-04-04 19:07:58,web
441,2014-04-04 19:08:30,web
581,2014-04-04 19:41:30,mobile
548,2014-04-04 19:47:43,mobile
816,2014-04-04 19:48:36,mobile
194,2014-04-04 20:01:03,web
549,2014-04-04 20:09:44,web
408,2014-04-04 20:17:51,web
834,2014-04-04 20:19:33,mobile
127,2014-04-04 20:21:09,web
673,2014-04-04 20:25:40,web
421,2014-04-04 20:27:39,web
799,2014-04-04 20:33:25,mobile
844,2014-04-04 20:35:23,web
588,2014-04-04 20:38:42,web
57,2014-04-04 20:39:19,web
507,2014-04-04 20:41:53,web
168,2014-04-04 20:43:45,web
797,2014-04-04 20:56:59,mobile
165,2014-04-04 21:07:48,mobile
984,2014-04-04 21:16:24,mobile
441,2014-04-04 21:21:36,web
684,2014-04-04 21:29:05,mobile
619,2014-04-04 21:29:16,mobile
87,2014-04-04 21:36:44,mobile
938,2014-04-04 21:47:53,web
335,2014-04-04 21:51:49,mobile
7,2014-04-04 22:07:35,mobile
94,2014-04-04 22:09:39,web
170,2014-04-04 22:10:59,mobile
562,2014-04-04 22:18:23,mobile
600,2014-04-04 22:36:55,mobile
586,2014-04-04 22:38:54,mobile
643,2014-04-04 22:48:56,mobile
508,2014-04-04 22:52:11,mobile
182,2014-04-04 23:05:42,mobile
221,2014-04-04 23:11:55,web
785,2014-04-04 23:16:05,mobile
144,2014-04-04 23:25:49,mobile
154,2014-04-04 23:28:22,web
158,2014-04-04 23:29:16,mobile
965,2014-04-04 23:31:08,mobile
387,2014-04-04 23:33:18,web
657,2014-04-04 23:50:42,mobile
588,2014-04-04 23:51:21,mobile
139,2014-04-04 23:59:37,mobile
629,2014-04-05 00:04:21,web
