881,2014-01-26 21:00:48,web
17,2014-01-26 21:04:48,mobile
578,2014-01-26 21:11:26,mobile
457,2014-01-26 21:14:00,mobile
66,2014-01-26 21:20:46,web
538,2014-01-26 21:24:12,web
989,2014-01-26 21:27:27,mobile
760,2014-01-26 21:39:37,mobile
335,2014-01-26 21:40:32,mobile
354,2014-01-26 21:41:50,mobile
664,2014-01-26 21:44:44,mobile
139,2014-01-26 21:48:47,mobile
29,2014-01-26 21:50:33,mobile
677,2014-01-26 21:55:59,web
308,2014-01-26 22:00:55,mobile
768,2014-01-26 22:02:17,mobile
777,2014-01-26 22:09:18,mobile
94,2014-01-26 22:20:17,mobile
722,2014-01-26 22:20:57,web
52,2014-01-26 22:23:58,mobile
33,2014-01-26 22:24:22,web
86,2014-01-26 22:28:41,mobile
408,2014-01-26 22:30:02,web
271,2014-01-26 22:31:09,mobile
104,2014-01-26 22:34:10,mobile
144,2014-01-26 22:50:55,mobile
22,2014-01-26 22:52:35,mobile
712,2014-01-26 22:54:19,mobile
363,2014-01-26 23:03:44,mobile
57,2014-01-26 23:10:09,mobile
728,2014-01-26 23:17:34,mobile
909,2014-01-26 23:30:36,mobile
113,2014-01-26 23:34:01,mobile
335,2014-01-26 23:34:34,mobile
468,2014-01-26 23:36:53,mobile
101,2014-01-26 23:37:32,mobile
383,2014-01-26 23:54:52,mobile
195,2014-01-26 23:59:14,mobile
961,2014-01-27 00:06:21,mobile
252,2014-01-27 00:11:30,web
677,2014-01-27 00:19:47,mobile
878,2014-01-27 00:22:18,web
964,2014-01-27 00:29:18,mobile
354,2014-01-27 00:30:32,mobile
468,2014-01-27 00:35:11,web
249,2014-01-27 00:35:20,mobile
923,2014-01-27 00:44:01,web
82,2014-01-27 00:47:11,web
694,2014-01-27 00:50:30,web
673,2014-01-27 00:59:40,mobile
809,2014-01-27 01:04:38,mobile
9,2014-01-27 01:10:00,web
700,2014-01-27 01:12:09,mobile
133,2014-01-27 01:38:24,mobile
780,2014-01-27 02:03:36,mobile
28,2014-01-27 02:04:48,mobile
886,2014-01-27 02:17:25,mobile
367,2014-01-27 02:23:30,mobile
103,2014-01-27 02:35:02,web
481,2014-01-27 02:43:05,mobile
885,2014-01-27 02:47:39,mobile
946,2014-01-27 02:50:02,mobile
799,2014-01-27 02:52:56,mobile
851,2014-01-27 02:59:57,mobile
226,2014-01-27 03:02:51,web
923,2014-01-27 03:03:18,mobile
413,2014-01-27 03:04:05,mobile
408,2014-01-27 03:04:59,web
844,2014-01-27 03:05:47,mobile
646,2014-01-27 03:05:58,mobile
264,2014-01-27 03:09:42,web
664,2014-01-27 03:11:06,mobile
698,2014-01-27 03:11:50,mobile
493,2014-01-27 03:16:54,web
159,2014-01-27 03:17:23,web
407,2014-01-27 03:20:18,mobile
537,2014-01-27 03:29:54,web
751,2014-01-27 03:32:25,web
237,2014-01-27 03:39:39,mobile
936,2014-01-27 03:40:04,mobile
606,2014-01-27 03:42:10,mobile
950,2014-01-27 03:45:12,mobile
904,2014-01-27 03:45:43,mobile
132,2014-01-27 03:51:21,mobile
333,2014-01-27 03:52:30,web
112,2014-01-27 04:13:36,mobile
991,2014-01-27 04:14:52,mobile
209,2014-01-27 04:18:54,web
539,2014-01-27 04:19:44,mobile
468,2014-01-27 04:20:54,mobile
839,2014-01-27 04:20:57,mobile
921,2014-01-27 04:23:02,mobile
525,2014-01-27 04:26:43,mobile
990,2014-01-27 04:30:36,mobile
227,2014-01-27 04:37:48,mobile
470,2014-01-27 04:40:48,mobile
628,2014-01-27 04:44:20,web
574,2014-01-27 04:48:54,web
687,2014-01-27 04:55:06,mobile
176,2014-01-27 05:01:07,mobile
471,2014-01-27 05:02:34,mobile
467,2014-01-27 05:07:15,mobile
350,2014-01-27 05:08:05,web
820,2014-01-27 05:14:13,mobile
896,2014-01-27 05:18:33,mobile
964,2014-01-27 05:23:09,web
926,2014-01-27 05:29:39,mobile
350,2014-01-27 05:30:16,mobile
700,2014-01-27 05:33:24,mobile
904,2014-01-27 05:44:01,mobile
646,2014-01-27 05:45:18,mobile
351,2014-01-27 05:57:14,mobile
817,2014-01-27 06:02:29,mobile
537,2014-01-27 06:02:46,mobile
227,2014-01-27 06:04:10,mobile
922,2014-01-27 06:12:22,web
983,2014-01-27 06:19:17,mobile
250,2014-01-27 06:21:14,mobile
930,2014-01-27 06:25:20,mobile
258,2014-01-27 06:31:25,mobile
706,2014-01-27 06:32:26,mobile
316,2014-01-27 06:42:37,web
239,2014-01-27 06:47:36,mobile
745,2014-01-27 06:51:55,mobile
538,2014-01-27 07:04:04,mobile
632,2014-01-27 07:13:59,mobile
2,2014-01-27 07:19:51,mobile
255,2014-01-27 07:23:12,mobile
113,2014-01-27 07:23:49,web
923,2014-01-27 07:34:50,mobile
545,2014-01-27 07:36:35,web
102,2014-01-27 07:37:28,web
938,2014-01-27 07:51:31,web
860,2014-01-27 08:00:51,mobile
941,2014-01-27 08:12:30,mobile
169,2014-01-27 08:15:23,mobile
924,2014-01-27 08:26:05,mobile
75,2014-01-27 08:28:00,mobile
449,2014-01-27 08:39:42,mobile
598,2014-01-27 08:47:31,web
955,2014-01-27 08:51:20,mobile
88,2014-01-27 08:52:07,mobile
33,2014-01-27 08:57:02,mobile
282,2014-01-27 09:11:45,mobile
337,2014-01-27 09:12:46,mobile
118,2014-01-27 09:13:20,mobile
637,2014-01-27 09:13:42,mobile
519,2014-01-27 09:23:04,mobile
715,2014-01-27 09:24:42,web
265,2014-01-27 09:25:01,mobile
408,2014-01-27 09:28:23,mobile
574,2014-01-27 09:29:19,web
123,2014-01-27 09:38:27,mobile
353,2014-01-27 09:48:06,web
667,2014-01-27 09:54:44,mobile
581,2014-01-27 09:57:08,web
645,2014-01-27 09:59:53,mobile
9,2014-01-27 10:00:33,web
199,2014-01-27 10:02:26,mobile
410,2014-01-27 10:06:46,mobile
703,2014-01-27 10:08:37,mobile
461,2014-01-27 10:28:23,web
470,2014-01-27 10:31:00,mobile
963,2014-01-27 10:33:25,mobile
390,2014-01-27 10:47:42,web
2,2014-01-27 10:52:16,mobile
264,2014-01-27 10:56:08,mobile
