388,2014-06-11 13:27:56,web
686,2014-06-11 13:28:51,mobile
505,2014-06-11 13:28:52,mobile
21,2014-06-11 13:34:37,mobile
350,2014-06-11 13:38:49,web
968,2014-06-11 13:46:01,mobile
423,2014-06-11 13:48:13,mobile
57,2014-06-11 13:48:28,mobile
792,2014-06-11 14:02:50,mobile
581,2014-06-11 14:04:56,mobile
761,2014-06-11 14:08:26,mobile
846,2014-06-11 14:14:25,web
926,2014-06-11 14:14:28,mobile
794,2014-06-11 14:20:01,mobile
17,2014-06-11 14:20:09,mobile
413,2014-06-11 14:34:55,mobile
949,2014-06-11 14:40:57,web
874,2014-06-11 14:46:01,web
946,2014-06-11 14:49:32,web
224,2014-06-11 14:49:49,mobile
477,2014-06-11 14:58:27,web
576,2014-06-11 14:58:51,mobile
302,2014-06-11 15:01:09,mobile
628,2014-06-11 15:12:54,web
766,2014-06-11 15:14:04,mobile
90,2014-06-11 15:14:56,mobile
241,2014-06-11 15:17:43,web
808,2014-06-11 15:19:30,mobile
677,2014-06-11 15:22:45,mobile
116,2014-06-11 15:28:03,mobile
609,2014-06-11 15:30:57,mobile
43,2014-06-11 15:32:55,mobile
207,2014-06-11 15:36:22,mobile
560,2014-06-11 15:38:54,mobile
188,2014-06-11 15:45:31,mobile
425,2014-06-11 15:46:52,web
915,2014-06-11 15:51:21,mobile
627,2014-06-11 15:52:11,web
710,2014-06-11 15:52:45,web
196,2014-06-11 15:56:10,mobile
282,2014-06-11 15:58:18,mobile
442,2014-06-11 16:11:30,mobile
913,2014-06-11 16:17:05,web
780,2014-06-11 16:20:27,mobile
283,2014-06-11 16:26:54,mobile
693,2014-06-11 16:27:43,mobile
316,2014-06-11 16:31:28,web
204,2014-06-11 16:38:37,web
938,2014-06-11 16:38:51,mobile
603,2014-06-11 16:44:11,mobile
64,2014-06-11 16:45:52,mobile
806,2014-06-11 16:48:12,web
342,2014-06-11 16:59:27,mobile
533,2014-06-11 17:05:27,web
923,2014-06-11 17:09:54,mobile
81,2014-06-11 17:15:40,mobile
614,2014-06-11 17:18:40,web
345,2014-06-11 17:28:23,mobile
754,2014-06-11 17:32:45,web
491,2014-06-11 17:49:49,mobile
266,2014-06-11 17:53:14,mobile
