247,2014-03-01 09:33:23,mobile
909,2014-03-01 09:49:00,web
279,2014-03-01 09:49:45,mobile
617,2014-03-01 09:52:23,mobile
903,2014-03-01 09:54:05,web
804,2014-03-01 09:55:29,web
782,2014-03-01 10:05:48,mobile
767,2014-03-01 10:12:45,web
381,2014-03-01 10:15:58,web
828,2014-03-01 10:15:58,web
841,2014-03-01 10:20:28,mobile
627,2014-03-01 10:24:09,mobile
12,2014-03-01 10:25:12,web
51,2014-03-01 10:25:20,web
923,2014-03-01 10:28:46,mobile
470,2014-03-01 10:36:08,mobile
797,2014-03-01 10:37:05,mobile
9,2014-03-01 10:44:02,mobile
383,2014-03-01 10:44:48,mobile
684,2014-03-01 10:45:34,mobile
883,2014-03-01 10:47:29,web
337,2014-03-01 10:51:35,mobile
695,2014-03-01 10:53:47,mobile
495,2014-03-01 11:10:33,mobile
585,2014-03-01 11:11:11,mobile
944,2014-03-01 11:18:19,mobile
519,2014-03-01 11:23:48,web
333,2014-03-01 11:25:03,mobile
707,2014-03-01 11:44:09,mobile
256,2014-03-01 11:44:43,mobile
751,2014-03-01 11:46:27,mobile
224,2014-03-01 11:59:24,mobile
991,2014-03-01 11:59:58,mobile
553,2014-03-01 12:01:47,mobile
29,2014-03-01 12:03:04,web
62,2014-03-01 12:17:30,mobile
782,2014-03-01 12:21:43,mobile
924,2014-03-01 12:39:54,web
458,2014-03-01 12:42:17,web
907,2014-03-01 12:44:20,web
617,2014-03-01 12:47:51,mobile
296,2014-03-01 12:51:36,mobile
240,2014-03-01 12:55:18,web
371,2014-03-01 12:58:27,mobile
414,2014-03-01 13:04:02,mobile
712,2014-03-01 13:15:48,web
570,2014-03-01 13:22:05,web
285,2014-03-01 13:31:11,mobile
907,2014-03-01 13:32:33,mobile
290,2014-03-01 13:42:34,mobile
43,2014-03-01 13:52:16,mobile
48,2014-03-01 13:53:22,mobile
975,2014-03-01 13:57:18,mobile
923,2014-03-01 13:58:56,mobile
581,2014-03-01 13:59:55,mobile
712,2014-03-01 14:00:51,web
151,2014-03-01 14:02:47,mobile
664,2014-03-01 14:08:55,web
515,2014-03-01 14:12:55,web
278,2014-03-01 14:12:57,web
395,2014-03-01 14:17:36,web
995,2014-03-01 14:21:55,mobile
535,2014-03-01 14:22:40,mobile
310,2014-03-01 14:23:43,web
570,2014-03-01 14:24:44,mobile
108,2014-03-01 14:26:05,web
187,2014-03-01 14:36:27,web
219,2014-03-01 14:48:36,web
162,2014-03-01 15:02:58,mobile
597,2014-03-01 15:04:49,web
470,2014-03-01 15:10:52,mobile
335,2014-03-01 15:12:11,mobile
191,2014-03-01 15:17:43,mobile
781,2014-03-01 15:19:13,mobile
298,2014-03-01 15:25:52,web
68,2014-03-01 15:28:02,mobile
578,2014-03-01 15:49:03,web
795,2014-03-01 15:49:14,web
15,2014-03-01 16:01:26,mobile
837,2014-03-01 16:08:13,mobile
747,2014-03-01 16:10:21,web
913,2014-03-01 16:24:43,mobile
774,2014-03-01 16:28:42,mobile
591,2014-03-01 16:32:35,mobile
743,2014-03-01 16:36:59,mobile
10,2014-03-01 16:39:01,mobile
975,2014-03-01 16:41:00,mobile
469,2014-03-01 16:43:22,mobile
491,2014-03-01 16:46:11,mobile
564,2014-03-01 16:52:39,mobile
183,2014-03-01 16:52:55,mobile
399,2014-03-01 16:59:02,mobile
547,2014-03-01 17:01:42,mobile
35,2014-03-01 17:03:51,web
5,2014-03-01 17:06:26,web
207,2014-03-01 17:07:04,web
701,2014-03-01 17:11:23,web
354,2014-03-01 17:17:39,mobile
941,2014-03-01 17:18:25,web
0,2014-03-01 17:26:05,mobile
612,2014-03-01 17:29:40,mobile
216,2014-03-01 17:33:12,mobile
204,2014-03-01 17:38:41,mobile
875,2014-03-01 17:41:18,mobile
437,2014-03-01 17:45:07,web
56,2014-03-01 17:57:33,mobile
628,2014-03-01 18:01:54,mobile
908,2014-03-01 18:04:52,mobile
971,2014-03-01 18:05:51,mobile
796,2014-03-01 18:08:18,mobile
224,2014-03-01 18:15:36,web
533,2014-03-01 18:25:23,web
782,2014-03-01 18:31:35,web
660,2014-03-01 18:32:56,web
980,2014-03-01 18:33:13,mobile
678,2014-03-01 18:35:29,mobile
830,2014-03-01 18:39:52,web
